PartcipantID:1
RandID:1
InitialTimeStamp:21-15-11-574
block;trial;eventType;elapsedTime;EyeTrackerTime
1;9;Trial;50.21;NA
1;9;AnswerScreen;51.22;NA
1;9;TrialAnswer;51.446;NA
1;9;ParticipantAnswer;51.911;NA
1;9;InterTrialRest;52.482;NA
1;9;RewardScene;52.819;NA
1;10;Trial;53.865;NA
1;10;AnswerScreen;54.877;NA
1;10;TrialAnswer;55.101;NA
1;10;InterTrialRest;56.137;NA
1;10;RewardScene;56.473;NA
1;11;Trial;57.523;NA
1;11;AnswerScreen;58.538;NA
1;11;TrialAnswer;58.765;NA
1;11;ParticipantAnswer;59.13;NA
1;11;InterTrialRest;59.802;NA
1;11;RewardScene;60.138;NA
1;12;Trial;61.178;NA
1;12;AnswerScreen;62.189;NA
1;12;TrialAnswer;62.415;NA
1;12;ParticipantAnswer;62.929;NA
1;12;InterTrialRest;63.448;NA
1;12;Saccade0;63.788;NA
1;12;ShowingSaccadeCross_Time0.1064018;63.82;NA
1;12;ShowingSaccadeDot_Trial17_Position1;63.93;NA
1;12;ShowingSaccadeCross_Time0.155727;64.934;NA
1;12;ShowingSaccadeDot_Trial18_Position2;65.103;NA
1;12;ShowingSaccadeCross_Time0.1474178;66.106;NA
1;12;ShowingSaccadeDot_Trial19_Position1;66.259;NA
1;12;ShowingSaccadeCross_Time0.1185546;67.261;NA
1;12;ShowingSaccadeDot_Trial20_Position2;67.38;NA
1;12;ShowingSaccadeCross_Time0.1325009;68.382;NA
1;12;ShowingSaccadeDot_Trial21_Position2;68.518;NA
1;12;ShowingSaccadeCross_Time0.123541;69.522;NA
1;12;ShowingSaccadeDot_Trial22_Position3;69.658;NA
1;12;ShowingSaccadeCross_Time0.1358827;70.661;NA
1;12;ShowingSaccadeDot_Trial23_Position1;70.797;NA
1;12;ShowingSaccadeCross_Time0.1929857;71.8;NA
1;12;ShowingSaccadeDot_Trial24_Position0;72.004;NA
1;12;ShowingSaccadeCross_Time0.1829852;73.008;NA
1;12;ShowingSaccadeDot_Trial25_Position0;73.196;NA
1;12;ShowingSaccadeCross_Time0.1819501;74.198;NA
1;12;ShowingSaccadeDot_Trial26_Position3;74.385;NA
1;12;ShowingSaccadeCross_Time0.1446103;75.388;NA
1;12;ShowingSaccadeDot_Trial27_Position1;75.54;NA
1;12;ShowingSaccadeCross_Time0.1086228;76.543;NA
1;12;ShowingSaccadeDot_Trial28_Position0;76.662;NA
1;12;ShowingSaccadeCross_Time0.1739141;77.663;NA
1;12;ShowingSaccadeDot_Trial29_Position3;77.851;NA
1;12;ShowingSaccadeCross_Time0.1778272;78.852;NA
1;12;ShowingSaccadeDot_Trial30_Position3;79.039;NA
1;12;ShowingSaccadeCross_Time0.1817718;80.042;NA
1;12;ShowingSaccadeDot_Trial31_Position0;80.228;NA
1;12;ShowingSaccadeCross_Time0.1338649;81.23;NA
1;12;ShowingSaccadeDot_Trial32_Position2;81.366;NA
1;12;RewardScene;82.467;NA
1;13;Trial;83.506;NA
1;13;AnswerScreen;84.515;NA
1;13;TrialAnswer;84.741;NA
1;13;ParticipantAnswer;85.685;NA
1;13;InterTrialRest;85.779;NA
1;13;Saccade0;86.123;NA
1;13;ShowingSaccadeCross_Time0.1457181;86.159;NA
1;13;ShowingSaccadeDot_Trial33_Position2;86.308;NA
1;13;ShowingSaccadeCross_Time0.1748811;87.31;NA
1;13;ShowingSaccadeDot_Trial34_Position1;87.497;NA
1;13;ShowingSaccadeCross_Time0.1317088;88.498;NA
1;13;ShowingSaccadeDot_Trial35_Position1;88.634;NA
