PartcipantID:1
RandID:1
InitialTimeStamp:21-10-12-435
block;trial;eventType;elapsedTime;EyeTrackerTime
1;12;ShowingSaccadeDot_Trial26_Position3;74.202;NA
1;12;ShowingSaccadeCross_Time0.1085785;75.207;NA
1;12;ShowingSaccadeDot_Trial27_Position1;75.326;NA
1;12;ShowingSaccadeCross_Time0.1621404;76.328;NA
1;12;ShowingSaccadeDot_Trial28_Position0;76.498;NA
1;12;ShowingSaccadeCross_Time0.1914944;77.503;NA
1;12;ShowingSaccadeDot_Trial29_Position3;77.707;NA
1;12;ShowingSaccadeCross_Time0.1058009;78.71;NA
1;12;ShowingSaccadeDot_Trial30_Position3;78.829;NA
1;12;ShowingSaccadeCross_Time0.146258;79.833;NA
1;12;ShowingSaccadeDot_Trial31_Position0;79.986;NA
1;12;ShowingSaccadeCross_Time0.1737178;80.992;NA
1;12;ShowingSaccadeDot_Trial32_Position2;81.18;NA
1;12;RewardScene;82.346;NA
1;13;Trial;83.391;NA
1;13;AnswerScreen;84.405;NA
1;13;TrialAnswer;84.627;NA
1;13;ParticipantAnswer;85.074;NA
1;13;InterTrialRest;85.664;NA
1;13;Saccade0;86.003;NA
1;13;ShowingSaccadeCross_Time0.1471284;86.034;NA
1;13;ShowingSaccadeDot_Trial33_Position2;86.18;NA
1;13;ShowingSaccadeCross_Time0.1538896;87.185;NA
1;13;ShowingSaccadeDot_Trial34_Position1;87.354;NA
1;13;ShowingSaccadeCross_Time0.1070049;88.36;NA
1;13;ShowingSaccadeDot_Trial35_Position1;88.479;NA
1;13;ShowingSaccadeCross_Time0.1100862;89.487;NA
1;13;ShowingSaccadeDot_Trial36_Position0;89.607;NA
1;13;ShowingSaccadeCross_Time0.132767;90.613;NA
1;13;ShowingSaccadeDot_Trial37_Position3;90.749;NA
1;13;ShowingSaccadeCross_Time0.1268196;91.753;NA
1;13;ShowingSaccadeDot_Trial38_Position1;91.89;NA
1;13;ShowingSaccadeCross_Time0.1596349;92.894;NA
1;13;ShowingSaccadeDot_Trial39_Position3;93.064;NA
1;13;ShowingSaccadeCross_Time0.1679191;94.065;NA
1;13;ShowingSaccadeDot_Trial40_Position2;94.235;NA
1;13;ShowingSaccadeCross_Time0.1003775;95.24;NA
1;13;ShowingSaccadeDot_Trial41_Position1;95.342;NA
1;13;ShowingSaccadeCross_Time0.1398158;96.347;NA
1;13;ShowingSaccadeDot_Trial42_Position0;96.501;NA
1;13;ShowingSaccadeCross_Time0.157917;97.504;NA
1;13;ShowingSaccadeDot_Trial43_Position2;97.675;NA
1;13;ShowingSaccadeCross_Time0.1931458;98.68;NA
1;13;ShowingSaccadeDot_Trial44_Position3;98.884;NA
1;13;ShowingSaccadeCross_Time0.1997377;99.888;NA
1;13;ShowingSaccadeDot_Trial45_Position0;100.093;NA
1;13;ShowingSaccadeCross_Time0.1089588;101.099;NA
1;13;ShowingSaccadeDot_Trial46_Position0;101.218;NA
1;13;ShowingSaccadeCross_Time0.1964338;102.221;NA
1;13;ShowingSaccadeDot_Trial47_Position2;102.425;NA
1;13;ShowingSaccadeCross_Time0.1176087;103.429;NA
1;13;ShowingSaccadeDot_Trial48_Position3;103.548;NA
1;13;RewardScene;104.683;NA
1;14;Trial;105.732;NA
1;14;AnswerScreen;106.746;NA
1;14;TrialAnswer;106.97;NA
1;14;InterTrialRest;108.014;NA
1;14;Saccade0;108.365;NA
1;14;ShowingSaccadeCross_Time0.134476;108.399;NA
1;14;ShowingSaccadeDot_Trial49_Position2;108.53;NA
1;14;ShowingSaccadeCross_Time0.191492;109.534;NA
1;14;ShowingSaccadeDot_Trial50_Position1;109.738;NA
1;14;ShowingSaccadeCross_Time0.1657593;110.744;NA
1;14;ShowingSaccadeDot_Trial51_Position1;110.914;NA
1;14;ShowingSaccadeCross_Time0.1676399;111.917;NA
1;14;ShowingSaccadeDot_Trial52_Position0;112.088;NA
1;14;ShowingSaccadeCross_Time0.1887816;113.094;NA
1;14;ShowingSaccadeDot_Trial53_Position0;113.297;NA
1;14;ShowingSaccadeCross_Time0.1805191;114.303;NA
1;14;ShowingSaccadeDot_Trial54_Position0;114.49;NA
1;14;ShowingSaccadeCross_Time0.1984436;115.494;NA
1;14;ShowingSaccadeDot_Trial55_Position3;115.698;NA
1;14;ShowingSaccadeCross_Time0.1871298;116.703;NA
