PartcipantID:kps150
RandID:150
InitialTimeStamp:21-54-36-843
block;trial;eventType;elapsedTime;EyeTrackerTime
0;0;ShowingSaccadeCross_Time0.8908612;27.52;
0;0;ShowingSaccadeDot_Trial25_Position1;28.421;
0;0;ShowingSaccadeCross_Time1.208768;28.521;
0;0;ShowingSaccadeDot_Trial26_Position1;29.738;
0;0;ShowingSaccadeCross_Time0.958744;29.855;
0;0;ShowingSaccadeDot_Trial27_Position0;30.822;
0;0;ShowingSaccadeCross_Time1.172496;30.926;
0;0;ShowingSaccadeDot_Trial28_Position0;32.111;
0;0;ShowingSaccadeCross_Time0.7028393;32.215;
0;0;ShowingSaccadeDot_Trial29_Position3;32.932;
0;0;ShowingSaccadeCross_Time0.8719155;33.032;
0;0;ShowingSaccadeDot_Trial30_Position0;33.917;
0;0;ShowingSaccadeCross_Time1.313456;34.034;
0;0;ShowingSaccadeDot_Trial31_Position1;35.368;
0;0;ShowingSaccadeCross_Time1.504248;35.469;
0;0;ShowingSaccadeDot_Trial32_Position3;36.987;
0;0;ShowingSaccadeCross_Time1.010699;37.088;
0;0;ShowingSaccadeDot_Trial33_Position3;38.109;
0;0;ShowingSaccadeCross_Time0.5783768;38.21;
0;0;ShowingSaccadeDot_Trial34_Position3;38.793;
0;0;ShowingSaccadeCross_Time0.8546093;38.893;
0;0;ShowingSaccadeDot_Trial35_Position0;39.76;
0;0;ShowingSaccadeCross_Time1.141822;39.862;
0;0;ShowingSaccadeDot_Trial36_Position1;41.013;
0;0;ShowingSaccadeCross_Time0.8439764;41.113;
0;0;ShowingSaccadeDot_Trial37_Position0;41.963;
0;0;ShowingSaccadeCross_Time1.079435;42.063;
0;0;ShowingSaccadeDot_Trial38_Position1;43.148;
0;0;ShowingSaccadeCross_Time0.5366281;43.264;
0;0;ShowingSaccadeDot_Trial39_Position3;43.815;
0;0;ShowingSaccadeCross_Time1.127096;43.915;
0;0;ShowingSaccadeDot_Trial40_Position2;45.049;
0;0;ShowingSaccadeCross_Time0.8212627;45.149;
0;0;ShowingSaccadeDot_Trial41_Position0;45.983;
0;0;ShowingSaccadeCross_Time1.258466;46.1;
0;0;ShowingSaccadeDot_Trial42_Position2;47.369;
0;0;ShowingSaccadeCross_Time0.732238;47.473;
0;0;ShowingSaccadeDot_Trial43_Position2;48.207;
0;0;ShowingSaccadeCross_Time0.5510861;48.324;
0;0;ShowingSaccadeDot_Trial44_Position2;48.891;
0;0;ShowingSaccadeCross_Time1.26822;48.991;
0;0;ShowingSaccadeDot_Trial45_Position3;50.258;
0;0;ShowingSaccadeCross_Time0.909301;50.375;
0;0;ShowingSaccadeDot_Trial46_Position1;51.292;
0;0;ShowingSaccadeCross_Time1.287417;51.392;
0;0;ShowingSaccadeDot_Trial47_Position3;52.696;
0;0;ShowingSaccadeCross_Time1.34131;52.8;
0;0;ShowingSaccadeDot_Trial48_Position2;54.152;
0;0;ShowingSaccadeCross_Time0.6933935;54.268;
0;0;ShowingSaccadeDot_Trial49_Position3;54.969;
0;0;ShowingSaccadeCross_Time1.329991;55.085;
0;0;ShowingSaccadeDot_Trial50_Position1;56.419;
0;0;ShowingSaccadeCross_Time1.287051;56.519;
0;0;ShowingSaccadeDot_Trial51_Position0;57.82;
0;0;ShowingSaccadeCross_Time0.5297955;57.937;
0;0;ShowingSaccadeDot_Trial52_Position3;58.475;
0;0;ShowingSaccadeCross_Time0.8584637;58.575;
0;0;ShowingSaccadeDot_Trial53_Position2;59.443;
0;0;ShowingSaccadeCross_Time0.5954379;59.56;
0;0;ShowingSaccadeDot_Trial54_Position0;60.159;
0;0;ShowingSaccadeCross_Time0.5879287;60.26;
0;0;ShowingSaccadeDot_Trial55_Position2;60.861;
0;0;ShowingSaccadeCross_Time1.139186;60.977;
0;0;ShowingSaccadeDot_Trial56_Position2;62.131;
0;0;ShowingSaccadeCross_Time1.220716;62.247;
0;0;ShowingSaccadeDot_Trial57_Position1;63.481;
0;0;ShowingSaccadeCross_Time0.9819732;63.598;
0;0;ShowingSaccadeDot_Trial58_Position1;64.582;
0;0;ShowingSaccadeCross_Time0.9045867;64.683;
0;0;ShowingSaccadeDot_Trial59_Position2;65.6;
0;0;ShowingSaccadeCross_Time1.285585;65.717;
0;0;ShowingSaccadeDot_Trial60_Position0;67.017;
1;1;InterTrialRest_Time6;67.296;
1;1;ShowNumber;73.347;
1;1;Trial;74.396;
1;1;AnswerScreen;75.372;
1;1;TrialAnswer;75.433;NA
1;1;EnterNumber;76.468;NA
1;2;InterTrialRest_Time5;77.499;NA
1;2;ShowNumber;82.54;NA
1;2;Trial;83.576;NA
1;2;AnswerScreen;84.582;NA
1;2;TrialAnswer;84.809;NA
1;2;EnterNumber;85.837;NA
1;3;InterTrialRest_Time7;86.869;NA
1;3;ShowNumber;93.92;NA
1;3;Trial;94.957;NA
1;3;AnswerScreen;95.964;NA
1;3;TrialAnswer;96.191;NA
1;3;EnterNumber;97.222;NA
1;4;InterTrialRest_Time6;98.289;NA
1;4;ShowNumber;104.328;NA
1;4;Trial;105.365;NA
1;4;AnswerScreen;106.37;NA
1;4;TrialAnswer;106.399;NA
1;4;EnterNumber;107.428;NA
1;5;InterTrialRest_Time7;108.458;NA
1;5;ShowNumber;115.516;NA
1;5;Trial;116.553;NA
1;5;AnswerScreen;117.542;NA
1;5;TrialAnswer;117.587;NA
1;5;EnterNumber;118.615;NA
1;6;InterTrialRest_Time5;119.647;NA
1;6;ShowNumber;124.686;NA
1;6;Trial;125.723;NA
1;6;AnswerScreen;126.729;NA
1;6;TrialAnswer;126.757;NA
1;6;EnterNumber;127.785;NA
1;7;InterTrialRest_Time6;128.826;NA
1;7;ShowNumber;135.069;NA
1;7;Trial;136.305;NA
1;7;AnswerScreen;137.32;NA
1;7;TrialAnswer;137.541;NA
1;7;EnterNumber;138.57;NA
1;8;InterTrialRest_Time5;139.603;NA
1;8;ShowNumber;144.64;NA
1;8;Trial;145.677;NA
1;8;AnswerScreen;146.682;NA
1;8;TrialAnswer;146.716;NA
1;8;EnterNumber;147.752;NA
1;9;InterTrialRest_Time6;148.794;NA
1;9;ShowNumber;154.837;NA
1;9;Trial;156.091;NA
1;9;AnswerScreen;157.098;NA
1;9;TrialAnswer;157.126;NA
1;9;EnterNumber;158.153;NA
1;10;InterTrialRest_Time7;159.195;NA
1;10;ShowNumber;166.239;NA
1;10;Trial;167.276;NA
1;10;AnswerScreen;168.269;NA
1;10;TrialAnswer;168.31;NA
1;10;EnterNumber;169.338;NA
1;11;InterTrialRest_Time5;170.369;NA
1;11;ShowNumber;175.406;NA
1;11;Trial;176.443;NA
1;11;AnswerScreen;177.448;NA
1;11;TrialAnswer;177.477;NA
1;11;EnterNumber;178.505;NA
1;12;InterTrialRest_Time7;179.535;NA
1;12;ShowNumber;186.576;NA
1;12;Trial;187.611;NA
1;12;AnswerScreen;188.616;NA
1;12;TrialAnswer;188.645;NA
1;12;EnterNumber;189.683;NA
1;13;InterTrialRest_Time1;190.725;NA
2;0;InterBlockRest;191.787;NA
2;1;InterTrialRest_Time7;223.255;NA
2;1;ShowNumber;230.3;NA
2;1;Trial;231.336;NA
2;1;AnswerScreen;232.348;NA
2;1;TrialAnswer;232.377;NA
2;1;EnterNumber;233.404;NA
2;2;InterTrialRest_Time6;234.435;NA
2;2;ShowNumber;240.474;NA
2;2;Trial;241.53;NA
2;2;AnswerScreen;242.54;NA
2;2;TrialAnswer;242.766;NA
2;2;EnterNumber;243.791;NA
2;3;InterTrialRest_Time7;244.83;NA
2;3;ShowNumber;251.869;NA
2;3;Trial;253.116;NA
2;3;AnswerScreen;254.101;NA
2;3;TrialAnswer;254.164;NA
2;3;EnterNumber;255.196;NA
2;4;InterTrialRest_Time6;256.271;NA
2;4;ShowNumber;262.318;NA
2;4;Trial;263.359;NA
2;4;AnswerScreen;264.394;NA
2;4;TrialAnswer;264.619;NA
2;4;EnterNumber;265.681;NA
2;5;InterTrialRest_Time7;266.754;NA
2;5;ShowNumber;274;NA
2;5;Trial;275.037;NA
2;5;AnswerScreen;276.04;NA
2;5;TrialAnswer;276.071;NA
2;5;EnterNumber;277.099;NA
2;6;InterTrialRest_Time5;278.129;NA
2;6;ShowNumber;283.374;NA
2;6;Trial;284.621;NA
2;6;AnswerScreen;285.628;NA
2;6;TrialAnswer;285.656;NA
2;6;EnterNumber;286.684;NA
2;7;InterTrialRest_Time5;287.725;NA
2;7;ShowNumber;292.773;NA
2;7;Trial;293.811;NA
2;7;AnswerScreen;294.819;NA
2;7;TrialAnswer;295.047;NA
2;7;EnterNumber;296.084;NA
2;8;InterTrialRest_Time5;297.116;NA
2;8;ShowNumber;302.356;NA
2;8;Trial;303.397;NA
2;8;AnswerScreen;304.406;NA
2;8;TrialAnswer;304.638;NA
2;8;EnterNumber;305.682;NA
2;9;InterTrialRest_Time5;306.728;NA
2;9;ShowNumber;311.774;NA
2;9;Trial;312.812;NA
2;9;AnswerScreen;313.827;NA
2;9;TrialAnswer;313.856;NA
2;9;EnterNumber;314.885;NA
2;10;InterTrialRest_Time7;315.918;NA
2;10;ShowNumber;322.958;NA
2;10;Trial;323.998;NA
2;10;AnswerScreen;325.003;NA
2;10;TrialAnswer;325.033;NA
2;10;EnterNumber;326.061;NA
2;11;InterTrialRest_Time6;327.094;NA
2;11;ShowNumber;333.136;NA
2;11;Trial;334.177;NA
2;11;AnswerScreen;335.183;NA
2;11;TrialAnswer;335.411;NA
2;11;EnterNumber;336.441;NA
2;12;InterTrialRest_Time6;337.511;NA
2;12;ShowNumber;343.555;NA
2;12;Trial;344.592;NA
2;12;AnswerScreen;345.596;NA
2;12;TrialAnswer;345.625;NA
2;12;EnterNumber;346.654;NA
2;13;InterTrialRest_Time1;347.685;NA
2;12;Saccade24;348.72;NA
2;12;ShowingSaccadeCross_Time1.278607;348.753;NA
2;12;ShowingSaccadeDot_Trial61_Position3;350.027;NA
2;12;ShowingSaccadeCross_Time1.013312;350.144;NA
2;12;ShowingSaccadeDot_Trial62_Position0;351.162;NA
2;12;ShowingSaccadeCross_Time0.8018624;351.279;NA
2;12;ShowingSaccadeDot_Trial63_Position2;352.084;NA
2;12;ShowingSaccadeCross_Time1.390069;352.184;NA
2;12;ShowingSaccadeDot_Trial64_Position3;353.586;NA
2;12;ShowingSaccadeCross_Time1.24375;353.702;NA
2;12;ShowingSaccadeDot_Trial65_Position2;354.953;NA
2;12;ShowingSaccadeCross_Time1.506869;355.054;NA
2;12;ShowingSaccadeDot_Trial66_Position2;356.573;NA
2;12;ShowingSaccadeCross_Time0.5234177;356.673;NA
2;12;ShowingSaccadeDot_Trial67_Position1;357.207;NA
2;12;ShowingSaccadeCross_Time1.271304;357.324;NA
2;12;ShowingSaccadeDot_Trial68_Position2;358.608;NA
2;12;ShowingSaccadeCross_Time1.294286;358.711;NA
2;12;ShowingSaccadeDot_Trial69_Position0;360.012;NA
2;12;ShowingSaccadeCross_Time1.138743;360.129;NA
2;12;ShowingSaccadeDot_Trial70_Position3;361.28;NA
2;12;ShowingSaccadeCross_Time1.06421;361.387;NA
2;12;ShowingSaccadeDot_Trial71_Position1;362.471;NA
2;12;ShowingSaccadeCross_Time0.6256323;362.572;NA
2;12;ShowingSaccadeDot_Trial72_Position2;363.208;NA
2;12;ShowingSaccadeCross_Time0.9654447;363.324;NA
2;12;ShowingSaccadeDot_Trial73_Position1;364.292;NA
2;12;ShowingSaccadeCross_Time0.5632383;364.393;NA
2;12;ShowingSaccadeDot_Trial74_Position1;364.965;NA
2;12;ShowingSaccadeCross_Time1.26519;365.065;NA
2;12;ShowingSaccadeDot_Trial75_Position3;366.334;NA
2;12;ShowingSaccadeCross_Time0.9210708;366.433;NA
2;12;ShowingSaccadeDot_Trial76_Position3;367.353;NA
2;12;ShowingSaccadeCross_Time0.9341977;367.469;NA
2;12;ShowingSaccadeDot_Trial77_Position1;368.403;NA
2;12;ShowingSaccadeCross_Time0.8790149;368.507;NA
2;12;ShowingSaccadeDot_Trial78_Position0;369.391;NA
2;12;ShowingSaccadeCross_Time0.9176336;369.491;NA
2;12;ShowingSaccadeDot_Trial79_Position0;370.408;NA
2;12;ShowingSaccadeCross_Time1.173531;370.525;NA
2;12;ShowingSaccadeDot_Trial80_Position2;371.708;NA
2;12;ShowingSaccadeCross_Time1.209206;371.825;NA
2;12;ShowingSaccadeDot_Trial81_Position3;373.043;NA
2;12;ShowingSaccadeCross_Time0.8051271;373.16;NA
2;12;ShowingSaccadeDot_Trial82_Position0;373.977;NA
2;12;ShowingSaccadeCross_Time1.172514;374.077;NA
2;12;ShowingSaccadeDot_Trial83_Position2;375.261;NA
2;12;ShowingSaccadeCross_Time0.6623932;375.378;NA
2;12;ShowingSaccadeDot_Trial84_Position1;376.046;NA
2;12;ShowingSaccadeCross_Time0.8908612;376.146;NA
2;12;ShowingSaccadeDot_Trial85_Position1;377.046;NA
2;12;ShowingSaccadeCross_Time1.208768;377.146;NA
2;12;ShowingSaccadeDot_Trial86_Position3;378.363;NA
2;12;ShowingSaccadeCross_Time0.958744;378.48;NA
2;12;ShowingSaccadeDot_Trial87_Position3;379.448;NA
2;12;ShowingSaccadeCross_Time1.172496;379.555;NA
2;12;ShowingSaccadeDot_Trial88_Position1;380.739;NA
2;12;ShowingSaccadeCross_Time0.7028393;380.855;NA
2;12;ShowingSaccadeDot_Trial89_Position0;381.573;NA
2;12;ShowingSaccadeCross_Time0.8719155;381.69;NA
2;12;ShowingSaccadeDot_Trial90_Position0;382.564;NA
2;12;ShowingSaccadeCross_Time1.313456;382.665;NA
2;12;ShowingSaccadeDot_Trial91_Position2;383.989;NA
2;12;ShowingSaccadeCross_Time1.504248;384.106;NA
2;12;ShowingSaccadeDot_Trial92_Position0;385.625;NA
2;12;ShowingSaccadeCross_Time1.010699;385.724;NA
2;12;ShowingSaccadeDot_Trial93_Position2;386.742;NA
2;12;ShowingSaccadeCross_Time0.5783768;386.858;NA
2;12;ShowingSaccadeDot_Trial94_Position3;387.442;NA
2;12;ShowingSaccadeCross_Time0.8546093;387.542;NA
2;12;ShowingSaccadeDot_Trial95_Position3;388.409;NA
2;12;ShowingSaccadeCross_Time1.141822;388.509;NA
2;12;ShowingSaccadeDot_Trial96_Position1;389.66;NA
2;12;ShowingSaccadeCross_Time0.8439764;389.767;NA
2;12;ShowingSaccadeDot_Trial97_Position0;390.619;NA
2;12;ShowingSaccadeCross_Time1.079435;390.735;NA
2;12;ShowingSaccadeDot_Trial98_Position2;391.82;NA
2;12;ShowingSaccadeCross_Time0.5366281;391.92;NA
2;12;ShowingSaccadeDot_Trial99_Position1;392.47;NA
2;12;ShowingSaccadeCross_Time1.127096;392.57;NA
2;12;ShowingSaccadeDot_Trial100_Position1;393.704;NA
2;12;ShowingSaccadeCross_Time0.8212627;393.805;NA
2;12;ShowingSaccadeDot_Trial101_Position3;394.629;NA
2;12;ShowingSaccadeCross_Time1.258466;394.746;NA
2;12;ShowingSaccadeDot_Trial102_Position1;396.013;NA
2;12;ShowingSaccadeCross_Time0.732238;396.13;NA
2;12;ShowingSaccadeDot_Trial103_Position2;396.864;NA
2;12;ShowingSaccadeCross_Time0.5510861;396.964;NA
2;12;ShowingSaccadeDot_Trial104_Position0;397.532;NA
2;12;ShowingSaccadeCross_Time1.26822;397.638;NA
2;12;ShowingSaccadeDot_Trial105_Position0;398.922;NA
2;12;ShowingSaccadeCross_Time0.909301;399.039;NA
2;12;ShowingSaccadeDot_Trial106_Position2;399.957;NA
2;12;ShowingSaccadeCross_Time1.287417;400.057;NA
2;12;ShowingSaccadeDot_Trial107_Position0;401.357;NA
2;12;ShowingSaccadeCross_Time1.34131;401.475;NA
2;12;ShowingSaccadeDot_Trial108_Position0;402.825;NA
2;12;ShowingSaccadeCross_Time0.6933935;402.925;NA
2;12;ShowingSaccadeDot_Trial109_Position1;403.626;NA
2;12;ShowingSaccadeCross_Time1.329991;403.727;NA
2;12;ShowingSaccadeDot_Trial110_Position3;405.061;NA
2;12;ShowingSaccadeCross_Time1.287051;405.177;NA
2;12;ShowingSaccadeDot_Trial111_Position2;406.468;NA
2;12;ShowingSaccadeCross_Time0.5297955;406.568;NA
2;12;ShowingSaccadeDot_Trial112_Position0;407.102;NA
2;12;ShowingSaccadeCross_Time0.8584637;407.219;NA
2;12;ShowingSaccadeDot_Trial113_Position3;408.086;NA
2;12;ShowingSaccadeCross_Time0.5954379;408.203;NA
2;12;ShowingSaccadeDot_Trial114_Position0;408.803;NA
2;12;ShowingSaccadeCross_Time0.5879287;408.904;NA
2;12;ShowingSaccadeDot_Trial115_Position2;409.504;NA
2;12;ShowingSaccadeCross_Time1.139186;409.604;NA
2;12;ShowingSaccadeDot_Trial116_Position3;410.755;NA
2;12;ShowingSaccadeCross_Time1.220716;410.872;NA
2;12;ShowingSaccadeDot_Trial117_Position2;412.09;NA
2;12;ShowingSaccadeCross_Time0.9819732;412.207;NA
2;12;ShowingSaccadeDot_Trial118_Position3;413.191;NA
2;12;ShowingSaccadeCross_Time0.9045867;413.298;NA
2;12;ShowingSaccadeDot_Trial119_Position1;414.218;NA
2;12;ShowingSaccadeCross_Time1.285585;414.334;NA
2;12;ShowingSaccadeDot_Trial120_Position1;415.635;NA
3;0;InterBlockRest;415.834;NA
3;1;InterTrialRest_Time6;440.125;NA
3;1;ShowNumber;446.172;NA
3;1;Trial;447.413;NA
3;1;AnswerScreen;448.432;NA
3;1;TrialAnswer;448.65;NA
3;1;EnterNumber;449.693;NA
3;2;InterTrialRest_Time5;450.732;NA
3;2;ShowNumber;455.775;NA
3;2;Trial;456.811;NA
3;2;AnswerScreen;457.816;NA
3;2;TrialAnswer;457.844;NA
3;2;EnterNumber;458.873;NA
3;3;InterTrialRest_Time7;459.908;NA
3;3;ShowNumber;466.957;NA
3;3;Trial;468.016;NA
3;3;AnswerScreen;469.028;NA
3;3;TrialAnswer;469.056;NA
3;3;EnterNumber;470.083;NA
3;4;InterTrialRest_Time7;471.114;NA
3;4;ShowNumber;478.154;NA
3;4;Trial;479.21;NA
3;4;AnswerScreen;480.219;NA
3;4;TrialAnswer;480.445;NA
3;4;EnterNumber;481.459;NA
3;5;InterTrialRest_Time6;482.508;NA
3;5;ShowNumber;488.546;NA
3;5;Trial;489.583;NA
3;5;AnswerScreen;490.595;NA
3;5;TrialAnswer;490.817;NA
3;5;EnterNumber;491.846;NA
3;6;InterTrialRest_Time6;492.896;NA
3;6;ShowNumber;498.938;NA
3;6;Trial;499.975;NA
3;6;AnswerScreen;500.979;NA
3;6;TrialAnswer;501.007;NA
3;6;EnterNumber;502.037;NA
3;7;InterTrialRest_Time7;503.07;NA
3;7;ShowNumber;510.112;NA
3;7;Trial;511.349;NA
3;7;AnswerScreen;512.355;NA
3;7;TrialAnswer;512.584;NA
3;7;EnterNumber;513.613;NA
3;8;InterTrialRest_Time5;514.655;NA
3;8;ShowNumber;519.733;NA
3;8;Trial;520.971;NA
3;8;AnswerScreen;521.977;NA
3;8;TrialAnswer;522.205;NA
3;8;EnterNumber;523.234;NA
3;9;InterTrialRest_Time5;524.265;NA
3;9;ShowNumber;529.305;NA
3;9;Trial;530.343;NA
3;9;AnswerScreen;531.348;NA
3;9;TrialAnswer;531.377;NA
3;9;EnterNumber;532.427;NA
3;10;InterTrialRest_Time7;533.457;NA
3;10;ShowNumber;540.498;NA
3;10;Trial;541.548;NA
3;10;AnswerScreen;542.554;NA
3;10;TrialAnswer;542.582;NA
3;10;EnterNumber;543.619;NA
3;11;InterTrialRest_Time5;544.66;NA
3;11;ShowNumber;549.704;NA
3;11;Trial;550.741;NA
3;11;AnswerScreen;551.746;NA
3;11;TrialAnswer;551.774;NA
3;11;EnterNumber;552.803;NA
3;12;InterTrialRest_Time6;553.837;NA
3;12;ShowNumber;559.884;NA
3;12;Trial;560.926;NA
3;12;AnswerScreen;561.931;NA
3;12;TrialAnswer;561.96;NA
3;12;EnterNumber;562.988;NA
3;13;InterTrialRest_Time1;564.019;NA
4;0;InterBlockRest;565.055;NA
4;1;InterTrialRest_Time6;594.924;NA
4;1;ShowNumber;600.962;NA
4;1;Trial;602.223;NA
4;1;AnswerScreen;603.204;NA
4;1;TrialAnswer;603.281;NA
4;1;EnterNumber;604.31;NA
4;2;InterTrialRest_Time7;605.353;NA
4;2;ShowNumber;612.403;NA
4;2;Trial;613.448;NA
4;2;AnswerScreen;614.454;NA
4;2;TrialAnswer;614.482;NA
4;2;EnterNumber;615.511;NA
4;3;InterTrialRest_Time7;616.541;NA
4;3;ShowNumber;623.582;NA
4;3;Trial;624.837;NA
4;3;AnswerScreen;625.857;NA
4;3;TrialAnswer;625.885;NA
4;3;EnterNumber;626.943;NA
4;4;InterTrialRest_Time6;627.958;NA
4;4;ShowNumber;634.001;NA
4;4;Trial;635.038;NA
4;4;AnswerScreen;636.045;NA
4;4;TrialAnswer;636.275;NA
4;4;EnterNumber;637.337;NA
4;5;InterTrialRest_Time5;638.369;NA
4;5;ShowNumber;643.41;NA
4;5;Trial;644.449;NA
4;5;AnswerScreen;645.455;NA
4;5;TrialAnswer;645.485;NA
4;5;EnterNumber;646.513;NA
4;6;InterTrialRest_Time7;647.546;NA
4;6;ShowNumber;654.599;NA
4;6;Trial;655.645;NA
4;6;AnswerScreen;656.652;NA
4;6;TrialAnswer;656.687;NA
4;6;EnterNumber;657.728;NA
4;7;InterTrialRest_Time5;658.769;NA
4;7;ShowNumber;663.817;NA
4;7;Trial;664.864;NA
4;7;AnswerScreen;665.868;NA
4;7;TrialAnswer;665.898;NA
4;7;EnterNumber;666.928;NA
4;8;InterTrialRest_Time5;667.965;NA
4;8;ShowNumber;673.021;NA
4;8;Trial;674.058;NA
4;8;AnswerScreen;675.061;NA
4;8;TrialAnswer;675.092;NA
4;8;EnterNumber;676.147;NA
4;9;InterTrialRest_Time6;677.179;NA
4;9;ShowNumber;683.219;NA
4;9;Trial;684.257;NA
4;9;AnswerScreen;685.261;NA
4;9;TrialAnswer;685.291;NA
4;9;EnterNumber;686.327;NA
4;10;InterTrialRest_Time7;687.364;NA
4;10;ShowNumber;694.416;NA
4;10;Trial;695.457;NA
4;10;AnswerScreen;696.467;NA
4;10;TrialAnswer;696.496;NA
4;10;EnterNumber;697.524;NA
4;11;InterTrialRest_Time6;698.559;NA
4;11;ShowNumber;704.605;NA
4;11;Trial;705.663;NA
4;11;AnswerScreen;706.686;NA
4;11;TrialAnswer;706.717;NA
4;11;EnterNumber;707.747;NA
4;12;InterTrialRest_Time5;708.779;NA
4;12;ShowNumber;714.027;NA
4;12;Trial;715.08;NA
4;12;AnswerScreen;716.087;NA
4;12;TrialAnswer;716.315;NA
4;12;EnterNumber;717.344;NA
4;13;InterTrialRest_Time1;718.378;NA
4;12;Saccade48;719.414;NA
4;12;ShowingSaccadeCross_Time1.278607;719.448;NA
4;12;ShowingSaccadeDot_Trial121_Position1;720.725;NA
4;12;ShowingSaccadeCross_Time1.013312;720.841;NA
4;12;ShowingSaccadeDot_Trial122_Position1;721.858;NA
4;12;ShowingSaccadeCross_Time0.8018624;721.959;NA
4;12;ShowingSaccadeDot_Trial123_Position2;722.765;NA
4;12;ShowingSaccadeCross_Time1.390069;722.882;NA
4;12;ShowingSaccadeDot_Trial124_Position3;724.282;NA
4;12;ShowingSaccadeCross_Time1.24375;724.382;NA
4;12;ShowingSaccadeDot_Trial125_Position1;725.633;NA
4;12;ShowingSaccadeCross_Time1.506869;725.75;NA
4;12;ShowingSaccadeDot_Trial126_Position3;727.267;NA
4;12;ShowingSaccadeCross_Time0.5234177;727.368;NA
4;12;ShowingSaccadeDot_Trial127_Position0;727.901;NA
4;12;ShowingSaccadeCross_Time1.271304;728.018;NA
4;12;ShowingSaccadeDot_Trial128_Position1;729.305;NA
4;12;ShowingSaccadeCross_Time1.294286;729.421;NA
4;12;ShowingSaccadeDot_Trial129_Position0;730.722;NA
4;12;ShowingSaccadeCross_Time1.138743;730.84;NA
4;12;ShowingSaccadeDot_Trial130_Position3;731.991;NA
4;12;ShowingSaccadeCross_Time1.06421;732.109;NA
4;12;ShowingSaccadeDot_Trial131_Position1;733.182;NA
4;12;ShowingSaccadeCross_Time0.6256323;733.282;NA
4;12;ShowingSaccadeDot_Trial132_Position2;733.916;NA
4;12;ShowingSaccadeCross_Time0.9654447;734.034;NA
4;12;ShowingSaccadeDot_Trial133_Position0;735.001;NA
4;12;ShowingSaccadeCross_Time0.5632383;735.101;NA
4;12;ShowingSaccadeDot_Trial134_Position3;735.669;NA
4;12;ShowingSaccadeCross_Time1.26519;735.769;NA
4;12;ShowingSaccadeDot_Trial135_Position0;737.036;NA
4;12;ShowingSaccadeCross_Time0.9210708;737.153;NA
4;12;ShowingSaccadeDot_Trial136_Position0;738.087;NA
4;12;ShowingSaccadeCross_Time0.9341977;738.187;NA
