PartcipantID:1
RandID:1
InitialTimeStamp:15-30-37-975
block;trial;eventType;elapsedTime;EyeTrackerTime
0;0;ShowingSaccadeCross_Time0.5246029;44.112;
0;0;ShowingSaccadeDot_Trial24_Position2;44.646;
0;0;ShowingSaccadeCross_Time0.8960027;44.746;
0;0;ShowingSaccadeDot_Trial25_Position0;45.648;
0;0;ShowingSaccadeCross_Time0.6410974;45.748;
0;0;ShowingSaccadeDot_Trial26_Position1;46.398;
0;0;ShowingSaccadeCross_Time1.354283;46.498;
0;0;ShowingSaccadeDot_Trial27_Position0;47.866;
0;0;ShowingSaccadeCross_Time1.134553;47.983;
0;0;ShowingSaccadeDot_Trial28_Position2;49.117;
0;0;ShowingSaccadeCross_Time0.9592229;49.234;
0;0;ShowingSaccadeDot_Trial29_Position0;50.202;
0;0;ShowingSaccadeCross_Time0.6814057;50.302;
0;0;ShowingSaccadeDot_Trial30_Position0;50.986;
0;0;ShowingSaccadeCross_Time0.5225771;51.087;
0;0;ShowingSaccadeDot_Trial31_Position3;51.62;
0;0;ShowingSaccadeCross_Time0.8919953;51.72;
0;0;ShowingSaccadeDot_Trial32_Position0;52.621;
0;0;ShowingSaccadeCross_Time0.6904813;52.721;
0;0;ShowingSaccadeDot_Trial33_Position0;53.421;
0;0;ShowingSaccadeCross_Time1.330766;53.522;
0;0;ShowingSaccadeDot_Trial34_Position2;54.857;
0;0;ShowingSaccadeCross_Time0.5299441;54.957;
0;0;ShowingSaccadeDot_Trial35_Position1;55.491;
0;0;ShowingSaccadeCross_Time1.045502;55.591;
0;0;ShowingSaccadeDot_Trial36_Position2;56.642;
0;0;ShowingSaccadeCross_Time1.355576;56.742;
0;0;ShowingSaccadeDot_Trial37_Position1;58.11;
0;0;ShowingSaccadeCross_Time1.318486;58.227;
0;0;ShowingSaccadeDot_Trial38_Position1;59.561;
0;0;ShowingSaccadeCross_Time0.583595;59.661;
0;0;ShowingSaccadeDot_Trial39_Position3;60.246;
0;0;ShowingSaccadeCross_Time1.469594;60.346;
0;0;ShowingSaccadeDot_Trial40_Position3;61.831;
0;0;ShowingSaccadeCross_Time1.162546;61.931;
0;0;ShowingSaccadeDot_Trial41_Position0;63.1;
0;0;ShowingSaccadeCross_Time1.425541;63.2;
0;0;ShowingSaccadeDot_Trial42_Position3;64.636;
0;0;ShowingSaccadeCross_Time1.400507;64.753;
0;0;ShowingSaccadeDot_Trial43_Position3;66.17;
0;0;ShowingSaccadeCross_Time0.8089028;66.27;
0;0;ShowingSaccadeDot_Trial44_Position1;67.087;
0;0;ShowingSaccadeCross_Time1.285752;67.187;
0;0;ShowingSaccadeDot_Trial45_Position3;68.488;
0;0;ShowingSaccadeCross_Time1.339694;68.605;
0;0;ShowingSaccadeDot_Trial46_Position0;69.956;
0;0;ShowingSaccadeCross_Time0.5853139;70.073;
0;0;ShowingSaccadeDot_Trial47_Position1;70.674;
0;0;ShowingSaccadeCross_Time1.100223;70.775;
0;0;ShowingSaccadeDot_Trial48_Position3;71.876;
0;0;ShowingSaccadeCross_Time0.5606404;71.992;
0;0;ShowingSaccadeDot_Trial49_Position2;72.56;
0;0;ShowingSaccadeCross_Time1.457067;72.66;
0;0;ShowingSaccadeDot_Trial50_Position2;74.129;
0;0;ShowingSaccadeCross_Time0.9137049;74.23;
0;0;ShowingSaccadeDot_Trial51_Position1;75.148;
0;0;ShowingSaccadeCross_Time1.012505;75.248;
0;0;ShowingSaccadeDot_Trial52_Position1;76.266;
0;0;ShowingSaccadeCross_Time1.153109;76.366;
0;0;ShowingSaccadeDot_Trial53_Position1;77.534;
0;0;ShowingSaccadeCross_Time1.186275;77.634;
0;0;ShowingSaccadeDot_Trial54_Position3;78.835;
0;0;ShowingSaccadeCross_Time0.9675696;78.951;
0;0;ShowingSaccadeDot_Trial55_Position2;79.936;
0;0;ShowingSaccadeCross_Time0.60896;80.052;
0;0;ShowingSaccadeDot_Trial56_Position1;80.671;
0;0;ShowingSaccadeCross_Time0.995086;80.788;
0;0;ShowingSaccadeDot_Trial57_Position0;81.789;
0;0;ShowingSaccadeCross_Time1.199843;81.889;
0;0;ShowingSaccadeDot_Trial58_Position2;83.089;
0;0;ShowingSaccadeCross_Time0.8209356;83.19;
0;0;ShowingSaccadeDot_Trial59_Position3;84.025;
0;0;ShowingSaccadeCross_Time1.217906;84.142;
0;0;ShowingSaccadeDot_Trial60_Position3;85.36;
1;1;InterTrialRest_Time7;85.549;
1;1;RewardScene;92.68;NA
1;1;Trial;93.737;NA
1;1;AnswerScreen;94.701;NA
1;1;TrialAnswer;94.768;NA
1;2;InterTrialRest_Time7;95.78;NA
1;2;RewardScene;102.817;NA
1;2;Trial;103.846;NA
1;2;AnswerScreen;104.854;NA
1;2;TrialAnswer;105.075;NA
1;3;InterTrialRest_Time6;106.102;NA
