PartcipantID:1
RandID:1
InitialTimeStamp:21-38-42-407
block;trial;eventType;elapsedTime;EyeTrackerTime
2;12;ShowingSaccadeCross_Time0.1429747;102.185;NA
2;12;ShowingSaccadeDot_Trial42_Position0;102.34;NA
2;12;ShowingSaccadeCross_Time0.1155927;102.442;NA
2;12;ShowingSaccadeDot_Trial43_Position2;102.561;NA
2;12;ShowingSaccadeCross_Time0.1823461;102.663;NA
2;12;ShowingSaccadeDot_Trial44_Position3;102.849;NA
2;12;ShowingSaccadeCross_Time0.1192935;102.951;NA
2;12;ShowingSaccadeDot_Trial45_Position0;103.087;NA
2;12;ShowingSaccadeCross_Time0.1785804;103.189;NA
2;12;ShowingSaccadeDot_Trial46_Position0;103.375;NA
2;12;ShowingSaccadeCross_Time0.1228457;103.477;NA
2;12;ShowingSaccadeDot_Trial47_Position2;103.613;NA
2;12;ShowingSaccadeCross_Time0.1908444;103.714;NA
2;12;ShowingSaccadeDot_Trial48_Position3;103.92;NA
3;0;InterBlockRest;104.191;NA
3;0;RewardScene;110.843;NA
3;1;Trial;111.887;NA
3;1;AnswerScreen;112.9;NA
3;1;TrialAnswer;113.124;NA
3;1;InterTrialRest;114.163;NA
3;1;RewardScene;114.502;NA
3;2;Trial;115.546;NA
3;2;AnswerScreen;116.559;NA
3;2;TrialAnswer;116.784;NA
3;2;InterTrialRest;117.822;NA
3;2;RewardScene;118.163;NA
3;3;Trial;119.208;NA
3;3;AnswerScreen;120.24;NA
3;3;TrialAnswer;120.443;NA
3;3;InterTrialRest;121.48;NA
3;3;RewardScene;121.824;NA
3;4;Trial;122.866;NA
3;4;AnswerScreen;123.878;NA
3;4;TrialAnswer;124.107;NA
3;4;InterTrialRest;125.155;NA
3;4;RewardScene;125.495;NA
3;5;Trial;126.538;NA
3;5;AnswerScreen;127.556;NA
3;5;TrialAnswer;127.774;NA
3;5;InterTrialRest;128.811;NA
3;5;RewardScene;129.152;NA
3;6;Trial;130.194;NA
3;6;AnswerScreen;131.208;NA
3;6;TrialAnswer;131.433;NA
3;6;InterTrialRest;132.478;NA
3;6;RewardScene;132.817;NA
3;7;Trial;133.872;NA
3;7;AnswerScreen;134.884;NA
3;7;TrialAnswer;135.106;NA
3;7;InterTrialRest;136.146;NA
3;7;RewardScene;136.485;NA
3;8;Trial;137.528;NA
3;8;AnswerScreen;138.542;NA
3;8;TrialAnswer;138.764;NA
3;8;InterTrialRest;139.812;NA
3;8;RewardScene;140.15;NA
3;9;Trial;141.195;NA
3;9;AnswerScreen;142.208;NA
3;9;TrialAnswer;142.436;NA
3;9;InterTrialRest;143.474;NA
3;9;RewardScene;143.817;NA
3;10;Trial;144.859;NA
3;10;AnswerScreen;145.875;NA
3;10;TrialAnswer;146.095;NA
3;10;InterTrialRest;147.131;NA
3;10;RewardScene;147.472;NA
3;11;Trial;148.517;NA
3;11;AnswerScreen;149.532;NA
3;11;TrialAnswer;149.756;NA
3;11;InterTrialRest;150.801;NA
3;11;RewardScene;151.141;NA
3;12;Trial;152.193;NA
3;12;AnswerScreen;153.207;NA
3;12;TrialAnswer;153.426;NA
3;12;InterTrialRest;154.469;NA
3;12;Saccade0;154.814;NA
3;12;ShowingSaccadeCross_Time0.1711239;154.845;NA
3;12;ShowingSaccadeDot_Trial49_Position2;155.01;NA
3;12;ShowingSaccadeCross_Time0.1499162;155.111;NA
3;12;ShowingSaccadeDot_Trial50_Position1;155.264;NA
3;12;ShowingSaccadeCross_Time0.1199857;155.366;NA
3;12;ShowingSaccadeDot_Trial51_Position1;155.502;NA
3;12;ShowingSaccadeCross_Time0.1356049;155.603;NA
3;12;ShowingSaccadeDot_Trial52_Position0;155.739;NA
3;12;ShowingSaccadeCross_Time0.1159683;155.841;NA
3;12;ShowingSaccadeDot_Trial53_Position0;155.96;NA
3;12;ShowingSaccadeCross_Time0.1653745;156.062;NA
3;12;ShowingSaccadeDot_Trial54_Position0;156.234;NA
3;12;ShowingSaccadeCross_Time0.1789024;156.335;NA
3;12;ShowingSaccadeDot_Trial55_Position3;156.522;NA
3;12;ShowingSaccadeCross_Time0.1561538;156.623;NA
3;12;ShowingSaccadeDot_Trial56_Position3;156.793;NA
3;12;ShowingSaccadeCross_Time0.1295319;156.895;NA
3;12;ShowingSaccadeDot_Trial57_Position2;157.031;NA
3;12;ShowingSaccadeCross_Time0.1114751;157.132;NA
3;12;ShowingSaccadeDot_Trial58_Position0;157.252;NA
3;12;ShowingSaccadeCross_Time0.1465127;157.354;NA
3;12;ShowingSaccadeDot_Trial59_Position1;157.507;NA
3;12;ShowingSaccadeCross_Time0.1668918;157.609;NA
3;12;ShowingSaccadeDot_Trial60_Position3;157.78;NA
3;12;ShowingSaccadeCross_Time0.1671905;157.882;NA
3;12;ShowingSaccadeDot_Trial61_Position2;158.053;NA
3;12;ShowingSaccadeCross_Time0.1717827;158.157;NA
3;12;ShowingSaccadeDot_Trial62_Position2;158.343;NA
3;12;ShowingSaccadeCross_Time0.1295164;158.445;NA
3;12;ShowingSaccadeDot_Trial63_Position3;158.581;NA
3;12;ShowingSaccadeCross_Time0.1731287;158.683;NA
3;12;ShowingSaccadeDot_Trial64_Position1;158.87;NA
4;0;InterBlockRest;159.055;NA
4;0;RewardScene;165.51;NA
4;1;Trial;166.559;NA
4;1;AnswerScreen;167.575;NA
4;1;TrialAnswer;167.796;NA
4;1;InterTrialRest;168.834;NA
4;1;RewardScene;169.173;NA
4;2;Trial;170.22;NA
4;2;AnswerScreen;171.234;NA
4;2;TrialAnswer;171.455;NA
4;2;InterTrialRest;172.49;NA
4;2;RewardScene;172.83;NA
4;3;Trial;173.871;NA
4;3;AnswerScreen;174.886;NA
4;3;TrialAnswer;175.108;NA
4;3;ParticipantAnswer;175.474;NA
4;3;InterTrialRest;176.146;NA
4;3;RewardScene;176.485;NA
4;4;Trial;177.529;NA
4;4;AnswerScreen;178.541;NA
4;4;TrialAnswer;178.764;NA
4;4;ParticipantAnswer;178.809;NA
4;4;InterTrialRest;179.806;NA
4;4;RewardScene;180.147;NA
4;5;Trial;181.206;NA
4;5;AnswerScreen;182.223;NA
4;5;TrialAnswer;182.443;NA
4;5;ParticipantAnswer;183.18;NA
4;5;InterTrialRest;183.481;NA
4;5;RewardScene;183.824;NA
4;6;Trial;184.865;NA
4;6;AnswerScreen;185.879;NA
4;6;TrialAnswer;186.105;NA
4;6;InterTrialRest;187.144;NA
4;6;RewardScene;187.484;NA
4;7;Trial;188.527;NA
4;7;AnswerScreen;189.546;NA
4;7;TrialAnswer;189.764;NA
4;7;InterTrialRest;190.81;NA
4;7;RewardScene;191.152;NA
4;8;Trial;192.205;NA
4;8;AnswerScreen;193.219;NA
4;8;TrialAnswer;193.442;NA
4;8;ParticipantAnswer;194.37;NA
4;8;InterTrialRest;194.483;NA
4;8;RewardScene;194.836;NA
4;9;Trial;195.878;NA
4;9;AnswerScreen;196.893;NA
4;9;TrialAnswer;197.119;NA
4;9;ParticipantAnswer;197.863;NA
4;9;InterTrialRest;198.161;NA
4;9;RewardScene;198.501;NA
4;10;Trial;199.553;NA
4;10;AnswerScreen;200.583;NA
4;10;TrialAnswer;200.794;NA
4;10;ParticipantAnswer;201.549;NA
4;10;InterTrialRest;201.832;NA
4;10;RewardScene;202.179;NA
4;11;Trial;203.221;NA
4;11;AnswerScreen;204.237;NA
4;11;TrialAnswer;204.459;NA
4;11;ParticipantAnswer;205.174;NA
4;11;InterTrialRest;205.506;NA
4;11;RewardScene;205.844;NA
4;12;Trial;206.886;NA
4;12;AnswerScreen;207.898;NA
4;12;TrialAnswer;208.121;NA
4;12;ParticipantAnswer;208.844;NA
4;12;InterTrialRest;209.159;NA
4;12;Saccade0;209.499;NA
4;12;ShowingSaccadeCross_Time0.152658;209.538;NA
5;0;InterBlockRest;211.548;NA
