PartcipantID:1
RandID:1
InitialTimeStamp:21-24-03-356
block;trial;eventType;elapsedTime;EyeTrackerTime
1;12;ShowingSaccadeDot_Trial20_Position2;67.077;NA
1;12;ShowingSaccadeCross_Time0.1964461;68.079;NA
1;12;ShowingSaccadeDot_Trial21_Position2;68.283;NA
1;12;ShowingSaccadeCross_Time0.1689153;69.287;NA
1;12;ShowingSaccadeDot_Trial22_Position3;69.457;NA
1;12;ShowingSaccadeCross_Time0.1572033;70.461;NA
1;12;ShowingSaccadeDot_Trial23_Position1;70.63;NA
1;12;ShowingSaccadeCross_Time0.1173173;71.633;NA
1;12;ShowingSaccadeDot_Trial24_Position0;71.752;NA
1;12;ShowingSaccadeCross_Time0.1625714;72.754;NA
1;12;ShowingSaccadeDot_Trial25_Position0;72.925;NA
1;12;ShowingSaccadeCross_Time0.1816488;73.929;NA
1;12;ShowingSaccadeDot_Trial26_Position3;74.116;NA
1;12;ShowingSaccadeCross_Time0.1755626;75.119;NA
1;12;ShowingSaccadeDot_Trial27_Position1;75.306;NA
1;12;ShowingSaccadeCross_Time0.1758312;76.311;NA
1;12;ShowingSaccadeDot_Trial28_Position0;76.498;NA
1;12;ShowingSaccadeCross_Time0.1738179;77.5;NA
1;12;ShowingSaccadeDot_Trial29_Position3;77.688;NA
1;12;ShowingSaccadeCross_Time0.1767878;78.695;NA
1;12;ShowingSaccadeDot_Trial30_Position3;78.883;NA
1;12;ShowingSaccadeCross_Time0.1520076;79.887;NA
1;12;ShowingSaccadeDot_Trial31_Position0;80.039;NA
1;12;ShowingSaccadeCross_Time0.1856941;81.046;NA
1;12;ShowingSaccadeDot_Trial32_Position2;81.233;NA
1;12;RewardScene;82.447;NA
1;13;Trial;83.501;NA
1;13;AnswerScreen;84.517;NA
1;13;TrialAnswer;84.736;NA
1;13;InterTrialRest;85.777;NA
1;13;Saccade0;86.121;NA
1;13;ShowingSaccadeCross_Time0.1980132;86.151;NA
1;13;ShowingSaccadeDot_Trial33_Position2;86.353;NA
1;13;ShowingSaccadeCross_Time0.1839603;87.356;NA
1;13;ShowingSaccadeDot_Trial34_Position1;87.543;NA
1;13;ShowingSaccadeCross_Time0.1536605;88.545;NA
1;13;ShowingSaccadeDot_Trial35_Position1;88.699;NA
1;13;ShowingSaccadeCross_Time0.1361421;89.702;NA
1;13;ShowingSaccadeDot_Trial36_Position0;89.838;NA
