PartcipantID:1
RandID:4
InitialTimeStamp:21-28-44-496
block;trial;eventType;elapsedTime
1;16;ParticipantAnswer;50.663
1;16;InterTrialRest;50.69
1;17;Trial;51.037
1;17;AnswerScreen;53.055
1;17;TrialAnswer;53.083
1;17;ParticipantAnswer;53.449
1;17;InterTrialRest;53.475
1;18;Trial;53.823
1;18;AnswerScreen;55.845
1;18;TrialAnswer;55.873
1;18;ParticipantAnswer;56.315
1;18;InterTrialRest;56.342
1;19;Trial;56.701
1;19;AnswerScreen;58.709
1;19;TrialAnswer;58.738
1;19;ParticipantAnswer;59.273
1;19;InterTrialRest;59.299
1;20;Trial;59.661
1;20;AnswerScreen;61.671
1;20;TrialAnswer;61.7
1;20;ParticipantAnswer;62.185
1;20;InterTrialRest;62.212
2;0;InterBlockRest;62.56
2;1;Trial;123.402
2;1;AnswerScreen;125.432
2;1;TrialAnswer;125.46
2;1;InterTrialRest;126.502
2;2;Trial;126.849
2;2;AnswerScreen;128.869
2;2;TrialAnswer;128.897
2;2;InterTrialRest;129.938
2;3;Trial;130.284
2;3;AnswerScreen;132.304
2;3;TrialAnswer;132.333
2;3;InterTrialRest;133.383
2;4;Trial;133.728
2;4;AnswerScreen;135.747
2;4;TrialAnswer;135.776
2;4;ParticipantAnswer;136.159
2;4;InterTrialRest;136.185
2;5;Trial;136.556
2;5;AnswerScreen;138.577
2;5;TrialAnswer;138.605
2;5;ParticipantAnswer;138.935
2;5;InterTrialRest;138.962
2;6;Trial;139.33
2;6;AnswerScreen;141.352
2;6;TrialAnswer;141.38
2;6;ParticipantAnswer;141.751
2;6;InterTrialRest;141.777
2;7;Trial;142.134
2;7;AnswerScreen;144.139
2;7;TrialAnswer;144.167
2;7;ParticipantAnswer;144.803
2;7;InterTrialRest;144.83
2;8;Trial;145.181
2;8;AnswerScreen;147.188
2;8;TrialAnswer;147.216
2;8;InterTrialRest;148.253
2;9;Trial;148.594
2;9;AnswerScreen;150.612
2;9;TrialAnswer;150.641
2;9;ParticipantAnswer;151.058
2;9;InterTrialRest;151.085
2;10;Trial;151.431
2;10;AnswerScreen;153.469
2;10;TrialAnswer;153.498
2;10;ParticipantAnswer;153.949
2;10;InterTrialRest;153.976
2;11;Trial;154.329
2;11;AnswerScreen;156.348
2;11;TrialAnswer;156.376
2;11;ParticipantAnswer;156.691
2;11;InterTrialRest;156.717
2;12;Trial;157.064
2;12;AnswerScreen;159.082
2;12;TrialAnswer;159.111
2;12;ParticipantAnswer;159.542
2;12;InterTrialRest;159.568
2;13;Trial;159.913
2;13;AnswerScreen;161.933
2;13;TrialAnswer;161.961
2;13;InterTrialRest;163
2;14;Trial;163.351
2;14;AnswerScreen;165.367
2;14;TrialAnswer;165.395
2;14;InterTrialRest;166.441
2;15;Trial;166.796
2;15;AnswerScreen;168.818
2;15;TrialAnswer;168.847
2;15;InterTrialRest;169.886
2;16;Trial;170.238
2;16;AnswerScreen;172.261
2;16;TrialAnswer;172.29
2;16;InterTrialRest;173.331
2;17;Trial;173.682
2;17;AnswerScreen;175.704
2;17;TrialAnswer;175.733
2;17;InterTrialRest;176.775
2;18;Trial;177.124
2;18;AnswerScreen;179.148
2;18;TrialAnswer;179.176
2;18;InterTrialRest;180.216
2;19;Trial;180.569
2;19;AnswerScreen;182.591
2;19;TrialAnswer;182.619
2;19;InterTrialRest;183.659
2;20;Trial;184.007
2;20;AnswerScreen;186.023
2;20;TrialAnswer;186.052
2;20;InterTrialRest;187.088
3;0;InterBlockRest;187.427
3;1;Trial;297.68
3;1;AnswerScreen;299.701
3;1;TrialAnswer;299.73
3;1;InterTrialRest;300.767
3;2;Trial;301.115
3;2;AnswerScreen;303.134
3;2;TrialAnswer;303.163
3;2;InterTrialRest;304.206
3;3;Trial;304.565
3;3;AnswerScreen;306.587
3;3;TrialAnswer;306.615
3;3;InterTrialRest;307.657
3;4;Trial;308.006
3;4;AnswerScreen;310.028
3;4;TrialAnswer;310.056
3;4;InterTrialRest;311.097
3;5;Trial;311.442
3;5;AnswerScreen;313.461
3;5;TrialAnswer;313.49
3;5;InterTrialRest;314.538
3;6;Trial;314.887
3;6;AnswerScreen;316.907
3;6;TrialAnswer;316.936
3;6;InterTrialRest;317.974
3;7;Trial;318.32
3;7;AnswerScreen;348.639
3;7;TrialAnswer;348.668
3;7;InterTrialRest;349.702
3;8;Trial;350.049
3;8;AnswerScreen;352.059
3;8;TrialAnswer;352.088
3;8;InterTrialRest;353.124
3;9;Trial;353.47
3;9;AnswerScreen;355.481
3;9;TrialAnswer;355.509
3;9;InterTrialRest;356.549
3;10;Trial;356.897
3;10;AnswerScreen;360.186
3;10;TrialAnswer;360.215
3;10;InterTrialRest;361.258
3;11;Trial;361.648
3;11;AnswerScreen;363.668
3;11;TrialAnswer;363.697
3;11;ParticipantAnswer;364.609
3;11;InterTrialRest;364.636
3;12;Trial;364.996
3;12;ParticipantSkip;366.521
3;12;AnswerScreen;366.521
3;12;TrialAnswer;366.548
3;12;ParticipantAnswer;367.376
3;12;InterTrialRest;367.402
3;13;Trial;367.75
3;13;ParticipantSkip;368.152
3;13;AnswerScreen;368.152
3;13;TrialAnswer;368.179
3;13;ParticipantAnswer;368.614
3;13;InterTrialRest;368.641
3;14;Trial;368.993
3;14;ParticipantSkip;369.945
3;14;AnswerScreen;369.946
3;14;TrialAnswer;369.973
3;14;ParticipantAnswer;370.357
3;14;InterTrialRest;370.385
3;15;Trial;370.737
3;15;ParticipantSkip;371.209
3;15;AnswerScreen;371.209
3;15;TrialAnswer;371.236
3;15;ParticipantAnswer;371.742
3;15;InterTrialRest;371.768
3;16;Trial;372.114
3;16;ParticipantSkip;372.67
3;16;AnswerScreen;372.67
3;16;TrialAnswer;372.698
3;16;ParticipantAnswer;373.028
3;16;InterTrialRest;373.055
3;17;Trial;373.406
3;17;ParticipantSkip;374.749
3;17;AnswerScreen;374.75
3;17;TrialAnswer;374.777
3;17;ParticipantAnswer;375.127
3;17;InterTrialRest;375.154
3;18;Trial;375.502
3;18;ParticipantSkip;376.234
3;18;AnswerScreen;376.234
3;18;TrialAnswer;376.261
3;18;ParticipantAnswer;376.664
3;18;InterTrialRest;376.691
3;19;Trial;377.039
3;19;ParticipantSkip;377.971
3;19;AnswerScreen;377.972
3;19;TrialAnswer;378.004
3;19;ParticipantAnswer;378.44
3;19;InterTrialRest;378.467
3;20;Trial;378.813
3;20;ParticipantSkip;379.323
3;20;AnswerScreen;379.323
3;20;TrialAnswer;379.35
3;20;ParticipantAnswer;379.77
3;20;InterTrialRest;379.797
4;0;InterBlockRest;380.139
4;1;Trial;467.612
4;1;AnswerScreen;469.631
4;1;TrialAnswer;469.66
4;1;InterTrialRest;470.697
4;2;Trial;471.046
4;2;AnswerScreen;473.067
4;2;TrialAnswer;473.095
4;2;InterTrialRest;474.136
4;3;Trial;474.483
4;3;AnswerScreen;476.501
4;3;TrialAnswer;476.53
4;3;ParticipantAnswer;476.912
4;3;InterTrialRest;476.939
4;4;Trial;477.283
4;4;AnswerScreen;479.298
4;4;TrialAnswer;479.326
4;4;InterTrialRest;480.363
4;5;Trial;480.713
4;5;AnswerScreen;482.736
4;5;TrialAnswer;482.765
4;5;InterTrialRest;493.322
4;6;Trial;493.677
4;6;ParticipantSkip;495.413
4;6;AnswerScreen;495.414
4;6;TrialAnswer;495.441
4;6;ParticipantAnswer;495.787
4;6;InterTrialRest;495.814
4;7;Trial;496.162
4;7;ParticipantSkip;496.874
4;7;AnswerScreen;496.875
4;7;TrialAnswer;496.902
4;7;ParticipantAnswer;497.249
4;7;InterTrialRest;497.277
4;8;Trial;497.625
4;8;ParticipantSkip;498.097
4;8;AnswerScreen;498.097
4;8;TrialAnswer;498.124
4;8;ParticipantAnswer;498.49
4;8;InterTrialRest;498.517
4;9;Trial;498.862
4;9;ParticipantSkip;499.281
4;9;AnswerScreen;499.282
4;9;TrialAnswer;499.308
4;9;ParticipantAnswer;499.898
4;9;InterTrialRest;499.924
4;10;Trial;500.274
4;10;ParticipantSkip;501.257
4;10;AnswerScreen;501.257
4;10;TrialAnswer;501.284
4;10;ParticipantAnswer;501.598
4;10;InterTrialRest;501.626
4;11;Trial;501.983
4;11;ParticipantSkip;502.743
4;11;AnswerScreen;502.743
4;11;TrialAnswer;502.77
4;11;ParticipantAnswer;503.427
4;11;InterTrialRest;503.453
4;12;Trial;503.803
4;12;ParticipantSkip;504.178
4;12;AnswerScreen;504.179
4;12;TrialAnswer;504.21
4;12;ParticipantAnswer;504.676
4;12;InterTrialRest;504.703
4;13;Trial;505.052
4;13;ParticipantSkip;506.376
4;13;AnswerScreen;506.377
4;13;TrialAnswer;506.404
4;13;ParticipantAnswer;506.752
4;13;InterTrialRest;506.778
4;14;Trial;507.129
4;14;ParticipantSkip;507.532
4;14;AnswerScreen;507.532
4;14;TrialAnswer;507.56
4;14;ParticipantAnswer;507.941
4;14;InterTrialRest;507.968
4;15;Trial;508.314
4;15;ParticipantSkip;508.77
4;15;AnswerScreen;508.771
4;15;TrialAnswer;508.798
4;15;ParticipantAnswer;509.162
4;15;InterTrialRest;509.188
4;16;Trial;509.535
4;16;ParticipantSkip;510.367
4;16;AnswerScreen;510.368
4;16;TrialAnswer;510.396
4;16;ParticipantAnswer;510.731
4;16;InterTrialRest;510.757
4;17;Trial;511.108
4;17;ParticipantSkip;512.021
4;17;AnswerScreen;512.022
4;17;TrialAnswer;512.048
4;17;ParticipantAnswer;512.414
4;17;InterTrialRest;512.441
4;18;Trial;512.787
4;18;ParticipantSkip;513.902
4;18;AnswerScreen;513.903
4;18;TrialAnswer;513.929
4;18;ParticipantAnswer;514.437
4;18;InterTrialRest;514.464
4;19;Trial;514.812
4;19;ParticipantSkip;515.457
4;19;AnswerScreen;515.457
4;19;TrialAnswer;515.485
4;19;ParticipantAnswer;515.952
4;19;InterTrialRest;515.978
4;20;Trial;516.326
4;20;ParticipantSkip;517.058
4;20;AnswerScreen;517.058
4;20;TrialAnswer;517.086
4;20;ParticipantAnswer;517.724
4;20;InterTrialRest;517.751
4;20;End;518.091
4;20;Payment;519.289
