PartcipantID:1
RandID:1
InitialTimeStamp:15-43-17-623
block;trial;eventType;elapsedTime;EyeTrackerTime
0;0;ShowingSaccadeDot_Trial54_Position3;79.51;
0;0;ShowingSaccadeCross_Time0.9675696;79.627;
0;0;ShowingSaccadeDot_Trial55_Position2;80.595;
0;0;ShowingSaccadeCross_Time0.60896;80.696;
0;0;ShowingSaccadeDot_Trial56_Position1;81.313;
0;0;ShowingSaccadeCross_Time0.995086;81.414;
0;0;ShowingSaccadeDot_Trial57_Position0;82.414;
0;0;ShowingSaccadeCross_Time1.199843;82.514;
0;0;ShowingSaccadeDot_Trial58_Position2;83.716;
0;0;ShowingSaccadeCross_Time0.8209356;83.817;
0;0;ShowingSaccadeDot_Trial59_Position3;84.652;
0;0;ShowingSaccadeCross_Time1.217906;84.769;
0;0;ShowingSaccadeDot_Trial60_Position3;85.987;
1;1;InterTrialRest_Time7;86.122;
1;1;RewardScene;93.241;NA
1;1;Trial;94.279;NA
1;1;AnswerScreen;95.289;NA
1;1;TrialAnswer;95.512;NA
1;2;InterTrialRest_Time7;96.539;NA
1;2;RewardScene;103.577;NA
1;2;Trial;104.606;NA
1;2;AnswerScreen;105.612;NA
1;2;TrialAnswer;105.837;NA
1;3;InterTrialRest_Time6;106.864;NA
