3;3;2;0;1;;0;0;1;9;0;(-341.2248,-77.88232)(341.2248,-77.88232)(0,350)(151.8593,-315.3391)(-151.8593,-315.3391)(-273.641,218.2214)(273.641,218.2214)
3;4;2;0;1;;0;0;1;15;0;(-341.2248,-77.88232)(-273.641,218.2214)(151.8593,-315.3391)(273.641,218.2214)(-151.8593,-315.3391)(0,350)(341.2248,-77.88232)
3;5;2;0;1;;0;0;1;13;0;(-273.641,218.2214)(151.8593,-315.3391)(341.2248,-77.88232)(-151.8593,-315.3391)(273.641,218.2214)(0,350)(-341.2248,-77.88232)
3;6;2;0;1;;0;0;0;10;0;(-273.641,218.2214)(-341.2248,-77.88232)(-151.8593,-315.3391)(273.641,218.2214)(341.2248,-77.88232)(0,350)(151.8593,-315.3391)
3;7;2;0;1;;0;0;0;1;0;(151.8593,-315.3391)(-341.2248,-77.88232)(0,350)(341.2248,-77.88232)(273.641,218.2214)(-151.8593,-315.3391)(-273.641,218.2214)
3;8;2;0;1;;0;0;1;5;0;(0,350)(341.2248,-77.88232)(-273.641,218.2214)(151.8593,-315.3391)(-341.2248,-77.88232)(-151.8593,-315.3391)(273.641,218.2214)
3;9;2;0;1;;0;0;0;16;0;(-151.8593,-315.3391)(-341.2248,-77.88232)(341.2248,-77.88232)(-273.641,218.2214)(151.8593,-315.3391)(0,350)(273.641,218.2214)
3;10;2;0;1;;0;0;0;7;0;(0,350)(-341.2248,-77.88232)(341.2248,-77.88232)(151.8593,-315.3391)(273.641,218.2214)(-273.641,218.2214)(-151.8593,-315.3391)
3;11;2;0;1;;0;0;0;4;0;(151.8593,-315.3391)(341.2248,-77.88232)(-273.641,218.2214)(-341.2248,-77.88232)(0,350)(273.641,218.2214)(-151.8593,-315.3391)
3;12;2;0;1;;0;0;1;12;0;(0,350)(273.641,218.2214)(-151.8593,-315.3391)(-341.2248,-77.88232)(341.2248,-77.88232)(151.8593,-315.3391)(-273.641,218.2214)
4;1;2;0;1;;0;0;0;11;0;(-341.2248,-77.88232)(-151.8593,-315.3391)(151.8593,-315.3391)(0,350)(341.2248,-77.88232)(-273.641,218.2214)(273.641,218.2214)
4;2;2;0;1;;0;0;1;4;0;(0,350)(151.8593,-315.3391)(341.2248,-77.88232)(-273.641,218.2214)(-341.2248,-77.88232)(-151.8593,-315.3391)(273.641,218.2214)
4;3;0;0;1;;0;0;0;14;0;(341.2248,-77.88232)(273.641,218.2214)(0,350)(-341.2248,-77.88232)(-151.8593,-315.3391)(-273.641,218.2214)(151.8593,-315.3391)
4;4;0;1;1;;0;0;0;12;0.01;(-151.8593,-315.3391)(0,350)(-341.2248,-77.88232)(273.641,218.2214)(-273.641,218.2214)(341.2248,-77.88232)(151.8593,-315.3391)
4;5;0;1;1;;0;0;0;7;0.01;(0,350)(151.8593,-315.3391)(273.641,218.2214)(341.2248,-77.88232)(-341.2248,-77.88232)(-273.641,218.2214)(-151.8593,-315.3391)
4;6;2;0;1;;0;0;1;1;0;(-151.8593,-315.3391)(-273.641,218.2214)(273.641,218.2214)(341.2248,-77.88232)(0,350)(151.8593,-315.3391)(-341.2248,-77.88232)
4;7;2;0;1;;0;0;0;13;0;(273.641,218.2214)(341.2248,-77.88232)(-341.2248,-77.88232)(-151.8593,-315.3391)(-273.641,218.2214)(151.8593,-315.3391)(0,350)
4;8;1;0;1;;0;0;1;6;0;(0,350)(273.641,218.2214)(-273.641,218.2214)(151.8593,-315.3391)(-151.8593,-315.3391)(-341.2248,-77.88232)(341.2248,-77.88232)
4;9;0;0;1;;0;0;0;18;0;(-273.641,218.2214)(0,350)(273.641,218.2214)(151.8593,-315.3391)(-341.2248,-77.88232)(-151.8593,-315.3391)(341.2248,-77.88232)
4;10;0;1;1;;0;0;0;5;1;(273.641,218.2214)(0,350)(-151.8593,-315.3391)(151.8593,-315.3391)(341.2248,-77.88232)(-273.641,218.2214)(-341.2248,-77.88232)
4;11;0;1;1;;0;0;0;2;0.01;(-341.2248,-77.88232)(273.641,218.2214)(-273.641,218.2214)(-151.8593,-315.3391)(0,350)(341.2248,-77.88232)(151.8593,-315.3391)
4;12;0;0;1;;0;0;0;16;0;(273.641,218.2214)(0,350)(151.8593,-315.3391)(341.2248,-77.88232)(-341.2248,-77.88232)(-151.8593,-315.3391)(-273.641,218.2214)
