PartcipantID:5
RandID:5
InitialTimeStamp:21-41-04-890
block;trial;eventType;elapsedTime
2;4;ParticipantSkip;211.194
2;4;AnswerScreen;211.194
2;4;TrialAnswer;211.222
2;4;ParticipantAnswer;211.605
2;4;InterTrialRest;213.889
2;4;RewardScene;214.229
2;5;Trial;216.267
2;5;ParticipantSkip;217.725
2;5;AnswerScreen;217.726
2;5;TrialAnswer;217.753
2;5;ParticipantAnswer;218.087
2;5;InterTrialRest;219.358
2;5;RewardScene;219.699
2;6;Trial;221.743
2;6;AnswerScreen;223.752
2;6;TrialAnswer;223.78
2;6;InterTrialRest;224.819
2;6;RewardScene;225.165
2;7;Trial;227.229
2;7;AnswerScreen;229.236
2;7;TrialAnswer;229.265
2;7;ParticipantAnswer;229.647
2;7;InterTrialRest;230.306
2;7;RewardScene;230.644
2;8;Trial;232.68
2;8;AnswerScreen;234.685
2;8;TrialAnswer;234.714
2;8;ParticipantAnswer;235.147
2;8;InterTrialRest;235.755
2;8;RewardScene;236.094
2;9;Trial;238.148
2;9;AnswerScreen;240.163
2;9;TrialAnswer;240.191
2;9;ParticipantAnswer;241.099
2;9;InterTrialRest;241.228
2;9;RewardScene;241.567
2;10;Trial;243.622
2;10;AnswerScreen;245.642
2;10;TrialAnswer;245.67
2;10;InterTrialRest;246.71
2;10;RewardScene;247.055
2;11;Trial;249.093
2;11;AnswerScreen;251.114
2;11;TrialAnswer;251.142
2;11;ParticipantAnswer;251.679
2;11;InterTrialRest;252.181
2;11;RewardScene;252.518
2;12;Trial;254.57
2;12;AnswerScreen;256.576
2;12;TrialAnswer;256.606
2;12;ParticipantAnswer;257.198
2;12;InterTrialRest;257.651
2;12;RewardScene;257.998
2;13;Trial;260.039
2;13;AnswerScreen;262.057
2;13;TrialAnswer;262.086
2;13;ParticipantAnswer;262.829
2;13;InterTrialRest;263.131
2;13;RewardScene;263.483
2;14;Trial;265.542
2;14;AnswerScreen;267.566
2;14;TrialAnswer;267.593
2;14;ParticipantAnswer;267.957
2;14;InterTrialRest;268.629
2;14;RewardScene;268.974
2;15;Trial;271.009
2;15;AnswerScreen;273.012
2;15;TrialAnswer;273.042
2;15;InterTrialRest;274.087
2;15;RewardScene;274.428
2;16;Trial;276.475
2;16;AnswerScreen;278.496
2;16;TrialAnswer;278.526
2;16;ParticipantAnswer;278.897
2;16;InterTrialRest;279.573
2;16;RewardScene;279.912
2;17;Trial;281.966
2;17;AnswerScreen;283.985
2;17;TrialAnswer;284.014
2;17;InterTrialRest;285.062
2;17;RewardScene;285.4
2;18;Trial;287.453
2;18;AnswerScreen;289.472
2;18;TrialAnswer;289.502
2;18;InterTrialRest;290.543
2;18;RewardScene;290.884
2;19;Trial;292.936
2;19;AnswerScreen;294.955
2;19;TrialAnswer;294.983
2;19;InterTrialRest;296.026
2;19;RewardScene;296.363
2;20;Trial;298.397
2;20;AnswerScreen;300.426
2;20;TrialAnswer;300.456
2;20;InterTrialRest;301.5
2;20;RewardScene;301.841
2;21;Trial;303.886
2;21;AnswerScreen;305.892
2;21;TrialAnswer;305.921
2;21;InterTrialRest;306.956
2;21;RewardScene;307.296
2;22;Trial;309.335
2;22;AnswerScreen;311.354
2;22;TrialAnswer;311.385
2;22;ParticipantAnswer;311.936
2;22;InterTrialRest;312.426
2;22;RewardScene;312.774
2;23;Trial;314.826
2;23;AnswerScreen;316.834
2;23;TrialAnswer;316.862
2;23;ParticipantAnswer;317.312
2;23;InterTrialRest;317.9
2;23;RewardScene;318.238
2;24;Trial;320.287
2;24;AnswerScreen;322.293
2;24;TrialAnswer;322.321
2;24;ParticipantAnswer;322.826
2;24;InterTrialRest;323.363
3;0;InterBlockRest;323.706
3;0;RewardScene;389.9
3;1;Trial;391.955
3;1;AnswerScreen;393.959
3;1;TrialAnswer;393.987
3;1;ParticipantAnswer;394.402
3;1;InterTrialRest;395.024
3;1;RewardScene;395.361
3;2;Trial;397.421
3;2;AnswerScreen;399.439
3;2;TrialAnswer;399.467
3;2;ParticipantAnswer;399.934
3;2;InterTrialRest;400.506
3;2;RewardScene;400.848
3;3;Trial;402.896
3;3;AnswerScreen;404.914
3;3;TrialAnswer;404.942
3;3;ParticipantAnswer;405.764
3;3;InterTrialRest;405.976
3;3;RewardScene;406.317
3;4;Trial;408.36
3;4;AnswerScreen;410.38
3;4;TrialAnswer;410.408
3;4;InterTrialRest;411.447
3;4;RewardScene;411.793
3;5;Trial;413.842
3;5;AnswerScreen;415.867
3;5;TrialAnswer;415.896
3;5;InterTrialRest;416.937
3;5;RewardScene;417.277
3;6;Trial;419.313
3;6;AnswerScreen;421.328
3;6;TrialAnswer;421.357
3;6;InterTrialRest;422.394
3;6;RewardScene;422.73
3;7;Trial;424.781
3;7;AnswerScreen;489.21
3;7;TrialAnswer;489.238
3;7;InterTrialRest;490.275
3;7;RewardScene;490.613
3;8;Trial;492.66
3;8;AnswerScreen;494.67
3;8;TrialAnswer;494.699
3;8;ParticipantAnswer;495.097
3;8;InterTrialRest;495.739
3;8;RewardScene;496.08
3;9;Trial;498.127
3;9;AnswerScreen;500.146
3;9;TrialAnswer;500.174
3;9;ParticipantAnswer;500.797
3;9;InterTrialRest;501.215
3;9;RewardScene;501.557
3;10;Trial;503.606
3;10;AnswerScreen;505.612
3;10;TrialAnswer;505.642
3;10;InterTrialRest;506.683
3;10;RewardScene;507.029
3;11;Trial;509.085
3;11;AnswerScreen;511.107
3;11;TrialAnswer;511.135
3;11;InterTrialRest;512.181
3;11;RewardScene;512.522
3;12;Trial;514.555
3;12;AnswerScreen;516.574
3;12;TrialAnswer;516.603
3;12;InterTrialRest;517.645
3;12;RewardScene;517.984
3;13;Trial;520.036
3;13;AnswerScreen;522.043
3;13;TrialAnswer;522.072
3;13;InterTrialRest;523.118
3;13;RewardScene;523.458
3;14;Trial;539.027
3;14;AnswerScreen;541.039
3;14;TrialAnswer;541.068
3;14;InterTrialRest;542.104
3;14;RewardScene;542.441
3;15;Trial;544.483
3;15;AnswerScreen;546.503
3;15;TrialAnswer;546.532
3;15;ParticipantAnswer;546.968
3;15;InterTrialRest;547.577
3;15;RewardScene;547.92
3;16;Trial;549.974
3;16;AnswerScreen;551.993
3;16;TrialAnswer;552.021
3;16;ParticipantAnswer;552.404
3;16;InterTrialRest;553.066
3;16;RewardScene;553.41
3;17;Trial;555.447
3;17;AnswerScreen;557.455
3;17;TrialAnswer;557.485
3;17;ParticipantAnswer;557.928
3;17;InterTrialRest;558.535
3;17;RewardScene;558.878
3;18;Trial;560.92
3;18;AnswerScreen;562.927
3;18;TrialAnswer;562.957
3;18;ParticipantAnswer;563.429
3;18;InterTrialRest;564
3;18;RewardScene;564.337
3;19;Trial;566.384
3;19;AnswerScreen;568.403
3;19;TrialAnswer;568.433
3;19;InterTrialRest;569.474
3;19;RewardScene;569.815
3;20;Trial;571.875
3;20;AnswerScreen;573.881
3;20;TrialAnswer;573.909
3;20;InterTrialRest;574.948
3;20;RewardScene;575.291
3;21;Trial;577.341
3;21;AnswerScreen;579.361
3;21;TrialAnswer;579.389
3;21;ParticipantAnswer;579.551
3;21;InterTrialRest;580.432
3;21;RewardScene;580.785
3;22;Trial;582.833
3;22;AnswerScreen;584.854
3;22;TrialAnswer;584.883
3;22;ParticipantAnswer;585.304
3;22;InterTrialRest;585.931
3;22;RewardScene;586.271
3;23;Trial;588.328
3;23;AnswerScreen;590.346
3;23;TrialAnswer;590.376
3;23;ParticipantAnswer;590.744
3;23;InterTrialRest;591.419
3;23;RewardScene;591.758
3;24;Trial;593.811
3;24;AnswerScreen;595.815
3;24;TrialAnswer;595.844
3;24;ParticipantAnswer;596.234
3;24;InterTrialRest;596.891
3;24;End;597.233
3;24;Payment;600.054
