PartcipantID:1
RandID:1
InitialTimeStamp:22-01-08-087
block;trial;eventType;elapsedTime;EyeTrackerTime
0;0;ShowingSaccadeDot_Trial25_Position0;383.816;
0;0;ShowingSaccadeCross_Time0.6410974;384.816;
0;0;ShowingSaccadeDot_Trial26_Position1;385.467;
0;0;ShowingSaccadeCross_Time1.354283;386.468;
0;0;ShowingSaccadeDot_Trial27_Position0;387.835;
0;0;ShowingSaccadeCross_Time1.134553;388.835;
0;0;ShowingSaccadeDot_Trial28_Position2;389.986;
0;0;ShowingSaccadeCross_Time0.9592229;390.986;
0;0;ShowingSaccadeDot_Trial29_Position0;391.954;
0;0;ShowingSaccadeCross_Time0.6814057;392.955;
0;0;ShowingSaccadeDot_Trial30_Position0;393.655;
0;0;ShowingSaccadeCross_Time0.5225771;394.657;
0;0;ShowingSaccadeDot_Trial31_Position3;395.191;
0;0;ShowingSaccadeCross_Time0.8919953;396.208;
0;0;ShowingSaccadeDot_Trial32_Position0;397.108;
0;0;ShowingSaccadeCross_Time0.6904813;398.109;
0;0;ShowingSaccadeDot_Trial33_Position0;398.811;
0;0;ShowingSaccadeCross_Time1.330766;399.81;
0;0;ShowingSaccadeDot_Trial34_Position2;401.144;
0;0;ShowingSaccadeCross_Time0.5299441;402.145;
0;0;ShowingSaccadeDot_Trial35_Position1;402.679;
0;0;ShowingSaccadeCross_Time1.045502;403.695;
0;0;ShowingSaccadeDot_Trial36_Position2;404.745;
0;0;ShowingSaccadeCross_Time1.355576;405.746;
0;0;ShowingSaccadeDot_Trial37_Position1;407.112;
0;0;ShowingSaccadeCross_Time1.318486;408.114;
0;0;ShowingSaccadeDot_Trial38_Position1;409.448;
0;0;ShowingSaccadeCross_Time0.583595;410.448;
0;0;ShowingSaccadeDot_Trial39_Position3;411.049;
0;0;ShowingSaccadeCross_Time1.469594;412.05;
0;0;ShowingSaccadeDot_Trial40_Position3;413.534;
0;0;ShowingSaccadeCross_Time1.162546;414.552;
0;0;ShowingSaccadeDot_Trial41_Position0;415.721;
0;0;ShowingSaccadeCross_Time1.425541;416.721;
0;0;ShowingSaccadeDot_Trial42_Position3;418.157;
0;0;ShowingSaccadeCross_Time1.400507;419.174;
0;0;ShowingSaccadeDot_Trial43_Position3;420.591;
0;0;ShowingSaccadeCross_Time0.8089028;421.591;
0;0;ShowingSaccadeDot_Trial44_Position1;422.409;
0;0;ShowingSaccadeCross_Time1.285752;423.41;
0;0;ShowingSaccadeDot_Trial45_Position3;424.71;
0;0;ShowingSaccadeCross_Time1.339694;425.71;
0;0;ShowingSaccadeDot_Trial46_Position0;427.062;
0;0;ShowingSaccadeCross_Time0.5853139;428.063;
0;0;ShowingSaccadeDot_Trial47_Position1;428.663;
0;0;ShowingSaccadeCross_Time1.100223;429.663;
0;0;ShowingSaccadeDot_Trial48_Position3;430.782;
0;0;ShowingSaccadeCross_Time0.5606404;431.789;
0;0;ShowingSaccadeDot_Trial49_Position2;432.356;
0;0;ShowingSaccadeCross_Time1.457067;433.357;
0;0;ShowingSaccadeDot_Trial50_Position2;434.824;
0;0;ShowingSaccadeCross_Time0.9137049;435.825;
0;0;ShowingSaccadeDot_Trial51_Position1;436.742;
0;0;ShowingSaccadeCross_Time1.012505;437.742;
0;0;ShowingSaccadeDot_Trial52_Position1;438.76;
0;0;ShowingSaccadeCross_Time1.153109;439.762;
0;0;ShowingSaccadeDot_Trial53_Position1;440.929;
0;0;ShowingSaccadeCross_Time1.186275;441.93;
0;0;ShowingSaccadeDot_Trial54_Position3;443.13;
0;0;ShowingSaccadeCross_Time0.9675696;444.131;
0;0;ShowingSaccadeDot_Trial55_Position2;445.114;
0;0;ShowingSaccadeCross_Time0.60896;446.116;
0;0;ShowingSaccadeDot_Trial56_Position1;446.733;
0;0;ShowingSaccadeCross_Time0.995086;447.733;
0;0;ShowingSaccadeDot_Trial57_Position0;448.734;
0;0;ShowingSaccadeCross_Time1.199843;449.754;
0;0;ShowingSaccadeDot_Trial58_Position2;450.972;
0;0;ShowingSaccadeCross_Time0.8209356;451.973;
0;0;ShowingSaccadeDot_Trial59_Position3;452.807;
0;0;ShowingSaccadeCross_Time1.217906;453.807;
0;0;ShowingSaccadeDot_Trial60_Position3;455.042;
1;1;InterTrialRest_Time7;456.153;
1;1;ShowNumber;463.206;
1;1;Trial;468.257;
1;1;AnswerScreen;493.27;
1;1;TrialAnswer;493.321;NA
1;1;ParticipantAnswer;496.609;NA
1;1;EnterNumber;498.318;NA
1;2;InterTrialRest_Time6;499.802;NA
1;2;InterTrialRest_Time6;499.845;NA
1;2;ShowNumber;505.887;NA
1;2;Trial;510.931;NA
1;2;ParticipantSkip;532.444;NA
1;2;AnswerScreen;532.448;NA
1;2;TrialAnswer;532.6;NA
1;2;ParticipantAnswer;535.67;NA
1;2;EnterNumber;546.202;NA
1;3;InterTrialRest_Time5;549.102;NA
1;3;InterTrialRest_Time5;549.155;NA
1;3;ShowNumber;554.2;NA
1;3;Trial;559.264;NA
1;3;ParticipantSkip;574.679;NA
1;3;AnswerScreen;574.686;NA
1;3;TrialAnswer;574.733;NA
1;3;ParticipantAnswer;575.67;NA
1;3;EnterNumber;589.34;NA
1;4;InterTrialRest_Time5;592.483;NA
1;4;InterTrialRest_Time5;592.528;NA
1;4;ShowNumber;597.567;NA
